Name,MasterContract__c,Month__c,PeopleNumber__c,CheckStatus__c,Total__c,Account__c,Payment__c,Plan__c,ContractYearMonth__c,ARR_Target__c,ContractPeriod__c,InitialFee__c,InvoiceStatus__c,MRR_Target__c,PeriodEndDate__c,PeriodStartDate__c,RevenueAmount__c,ProductMaster__c
株式会社ヨコハマ地所_2026/01,a04RB00000kUAPgYAO,2026/01,1,送付,11000,001RB00001VTqYlYAL,請求書,BA,2026/01,,a0BRB00000ynn5Y2AQ,,,,,2026-01-01,,
株式会社ヨコハマ地所_2026/02,a04RB00000kUAPgYAO,2026/02,1,送付,11000,001RB00001VTqYlYAL,請求書,BA,2026/02,,a0BRB00000ynn5Y2AQ,,,,,2026-02-01,,
株式会社ヨコハマ地所_2026/03,a04RB00000kUAPgYAO,2026/03,1,送付,11000,001RB00001VTqYlYAL,請求書,BA,2026/03,,a0BRB00000ynn5Y2AQ,,,,,2026-03-01,,
株式会社ヨコハマ地所_2026/04,a04RB00000kUAPgYAO,2026/04,1,送付,11000,001RB00001VTqYlYAL,請求書,BA,2026/04,,a0BRB00000ynn5Y2AQ,,,,,2026-04-01,,
株式会社ヨコハマ地所_2026/05,a04RB00000kUAPgYAO,2026/05,1,送付,11000,001RB00001VTqYlYAL,請求書,BA,2026/05,,a0BRB00000ynn5Y2AQ,,,,,2026-05-01,,
株式会社Housebank千葉_2025/01,a04RB00000kUAPhYAO,2025/01,1,入金,11000,001RB00001VTtIWYA1,請求書,BA,2025/01,,a0BRB00000ynn5a2AA,,,,,2025-01-01,,
株式会社Housebank千葉_2025/02,a04RB00000kUAPhYAO,2025/02,1,送付,11000,001RB00001VTtIWYA1,請求書,BA,2025/02,,a0BRB00000ynn5a2AA,,,,,2025-02-01,,
株式会社Housebank千葉_2025/01,a04RB00000kUAPhYAO,2025/01,1,入金,55000,001RB00001VTtIWYA1,請求書,Pro,2025/01,,a0BRB00000ynn5a2AA,,,,,2025-01-01,,
株式会社Housebank千葉_2025/02,a04RB00000kUAPhYAO,2025/02,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/02,,a0BRB00000ynn5a2AA,,,,,2025-02-01,,
株式会社Housebank千葉_2025/03,a04RB00000kUAPhYAO,2025/03,1,入金,55000,001RB00001VTtIWYA1,請求書,Pro,2025/03,,a0BRB00000ynn5a2AA,,,,,2025-03-01,,
株式会社Housebank千葉_2025/04,a04RB00000kUAPhYAO,2025/04,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/04,,a0BRB00000ynn5a2AA,,,,,2025-04-01,,
株式会社Housebank千葉_2025/05,a04RB00000kUAPhYAO,2025/05,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/05,,a0BRB00000ynn5a2AA,,,,,2025-05-01,,
株式会社Housebank千葉_2025/06,a04RB00000kUAPhYAO,2025/06,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/06,,a0BRB00000ynn5a2AA,,,,,2025-06-01,,
株式会社Housebank千葉_2025/07,a04RB00000kUAPhYAO,2025/07,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/07,,a0BRB00000ynn5a2AA,,,,,2025-07-01,,
株式会社Housebank千葉_2025/08,a04RB00000kUAPhYAO,2025/08,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/08,,a0BRB00000ynn5a2AA,,,,,2025-08-01,,
株式会社Housebank千葉_2025/09,a04RB00000kUAPhYAO,2025/09,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/09,,a0BRB00000ynn5a2AA,,,,,2025-09-01,,
株式会社Housebank千葉_2025/10,a04RB00000kUAPhYAO,2025/10,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/10,,a0BRB00000ynn5a2AA,,,,,2025-10-01,,
株式会社Housebank千葉_2025/11,a04RB00000kUAPhYAO,2025/11,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/11,,a0BRB00000ynn5a2AA,,,,,2025-11-01,,
株式会社Housebank千葉_2025/12,a04RB00000kUAPhYAO,2025/12,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2025/12,,a0BRB00000ynn5a2AA,,,,,2025-12-01,,
株式会社Housebank千葉_2026/01,a04RB00000kUAPhYAO,2026/01,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2026/01,,a0BRB00000ynn5a2AA,,,,,2026-01-01,,
株式会社Housebank千葉_2026/02,a04RB00000kUAPhYAO,2026/02,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2026/02,,a0BRB00000ynn5a2AA,,,,,2026-02-01,,
株式会社Housebank千葉_2026/03,a04RB00000kUAPhYAO,2026/03,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2026/03,,a0BRB00000ynn5a2AA,,,,,2026-03-01,,
株式会社Housebank千葉_2026/04,a04RB00000kUAPhYAO,2026/04,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2026/04,,a0BRB00000ynn5a2AA,,,,,2026-04-01,,
株式会社Housebank千葉_2026/05,a04RB00000kUAPhYAO,2026/05,1,送付,55000,001RB00001VTtIWYA1,請求書,Pro,2026/05,,a0BRB00000ynn5a2AA,,,,,2026-05-01,,
株式会社エージェント_2025/02,a04RB00000kUAPjYAO,2025/02,1,入金,11000,001RB00001VTqZWYA1,請求書,BA,2025/02,,a0BRB00000ynn5b2AA,,,,,2025-02-01,,
株式会社エージェント_2025/03,a04RB00000kUAPjYAO,2025/03,1,入金,11000,001RB00001VTqZWYA1,請求書,BA,2025/03,,a0BRB00000ynn5b2AA,,,,,2025-03-01,,
株式会社エージェント_2025/04,a04RB00000kUAPjYAO,2025/04,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/04,,a0BRB00000ynn5b2AA,,,,,2025-04-01,,
株式会社エージェント_2025/05,a04RB00000kUAPjYAO,2025/05,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/05,,a0BRB00000ynn5b2AA,,,,,2025-05-01,,
株式会社エージェント_2025/06,a04RB00000kUAPjYAO,2025/06,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/06,,a0BRB00000ynn5b2AA,,,,,2025-06-01,,
株式会社エージェント_2025/07,a04RB00000kUAPjYAO,2025/07,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/07,,a0BRB00000ynn5b2AA,,,,,2025-07-01,,
株式会社エージェント_2025/08,a04RB00000kUAPjYAO,2025/08,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/08,,a0BRB00000ynn5b2AA,,,,,2025-08-01,,
株式会社エージェント_2025/09,a04RB00000kUAPjYAO,2025/09,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/09,,a0BRB00000ynn5b2AA,,,,,2025-09-01,,
株式会社エージェント_2025/10,a04RB00000kUAPjYAO,2025/10,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/10,,a0BRB00000ynn5b2AA,,,,,2025-10-01,,
株式会社エージェント_2025/11,a04RB00000kUAPjYAO,2025/11,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/11,,a0BRB00000ynn5b2AA,,,,,2025-11-01,,
株式会社エージェント_2025/12,a04RB00000kUAPjYAO,2025/12,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2025/12,,a0BRB00000ynn5b2AA,,,,,2025-12-01,,
株式会社エージェント_2026/01,a04RB00000kUAPjYAO,2026/01,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2026/01,,a0BRB00000ynn5b2AA,,,,,2026-01-01,,
株式会社エージェント_2026/02,a04RB00000kUAPjYAO,2026/02,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2026/02,,a0BRB00000ynn5b2AA,,,,,2026-02-01,,
株式会社エージェント_2026/03,a04RB00000kUAPjYAO,2026/03,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2026/03,,a0BRB00000ynn5b2AA,,,,,2026-03-01,,
株式会社エージェント_2026/04,a04RB00000kUAPjYAO,2026/04,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2026/04,,a0BRB00000ynn5b2AA,,,,,2026-04-01,,
株式会社エージェント_2026/05,a04RB00000kUAPjYAO,2026/05,1,送付,11000,001RB00001VTqZWYA1,請求書,BA,2026/05,,a0BRB00000ynn5b2AA,,,,,2026-05-01,,
株式会社ヤマユウ_2025/01,a04RB00000kUAPkYAO,2025/01,1,入金,11000,001RB00001VTqZzYAL,請求書,BA,2025/01,,a0BRB00000ynn5c2AA,,,,,2025-01-01,,
株式会社ヤマユウ_2025/02,a04RB00000kUAPkYAO,2025/02,1,入金,11000,001RB00001VTqZzYAL,請求書,BA,2025/02,,a0BRB00000ynn5c2AA,,,,,2025-02-01,,
株式会社ヤマユウ_2025/03,a04RB00000kUAPkYAO,2025/03,1,入金,11000,001RB00001VTqZzYAL,請求書,BA,2025/03,,a0BRB00000ynn5c2AA,,,,,2025-03-01,,
株式会社ヤマユウ_2025/04,a04RB00000kUAPkYAO,2025/04,1,入金,11000,001RB00001VTqZzYAL,請求書,BA,2025/04,,a0BRB00000ynn5c2AA,,,,,2025-04-01,,
株式会社ヤマユウ_2025/05,a04RB00000kUAPkYAO,2025/05,1,入金,11000,001RB00001VTqZzYAL,請求書,BA,2025/05,,a0BRB00000ynn5c2AA,,,,,2025-05-01,,
株式会社ヤマユウ_2025/06,a04RB00000kUAPkYAO,2025/06,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/06,,a0BRB00000ynn5c2AA,,,,,2025-06-01,,
株式会社ヤマユウ_2025/07,a04RB00000kUAPkYAO,2025/07,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/07,,a0BRB00000ynn5c2AA,,,,,2025-07-01,,
株式会社ヤマユウ_2025/08,a04RB00000kUAPkYAO,2025/08,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/08,,a0BRB00000ynn5c2AA,,,,,2025-08-01,,
株式会社ヤマユウ_2025/09,a04RB00000kUAPkYAO,2025/09,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/09,,a0BRB00000ynn5c2AA,,,,,2025-09-01,,
株式会社ヤマユウ_2025/10,a04RB00000kUAPkYAO,2025/10,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/10,,a0BRB00000ynn5c2AA,,,,,2025-10-01,,
株式会社ヤマユウ_2025/11,a04RB00000kUAPkYAO,2025/11,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/11,,a0BRB00000ynn5c2AA,,,,,2025-11-01,,
株式会社ヤマユウ_2025/12,a04RB00000kUAPkYAO,2025/12,1,送付,11000,001RB00001VTqZzYAL,請求書,BA,2025/12,,a0BRB00000ynn5c2AA,,,,,2025-12-01,,
株式会社博進コスモプラザ_2025/02,a04RB00000kUAPlYAO,2025/02,1,入金,11000,001RB00001VTtIXYA1,請求書,BA,2025/02,,a0BRB00000ynn5d2AA,,,,,2025-02-01,,
株式会社博進コスモプラザ_2025/03,a04RB00000kUAPlYAO,2025/03,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/03,,a0BRB00000ynn5d2AA,,,,,2025-03-01,,
株式会社博進コスモプラザ_2025/04,a04RB00000kUAPlYAO,2025/04,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/04,,a0BRB00000ynn5d2AA,,,,,2025-04-01,,
株式会社博進コスモプラザ_2025/05,a04RB00000kUAPlYAO,2025/05,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/05,,a0BRB00000ynn5d2AA,,,,,2025-05-01,,
株式会社博進コスモプラザ_2025/06,a04RB00000kUAPlYAO,2025/06,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/06,,a0BRB00000ynn5d2AA,,,,,2025-06-01,,
株式会社博進コスモプラザ_2025/07,a04RB00000kUAPlYAO,2025/07,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/07,,a0BRB00000ynn5d2AA,,,,,2025-07-01,,
株式会社博進コスモプラザ_2025/08,a04RB00000kUAPlYAO,2025/08,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/08,,a0BRB00000ynn5d2AA,,,,,2025-08-01,,
株式会社博進コスモプラザ_2025/09,a04RB00000kUAPlYAO,2025/09,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/09,,a0BRB00000ynn5d2AA,,,,,2025-09-01,,
株式会社博進コスモプラザ_2025/10,a04RB00000kUAPlYAO,2025/10,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/10,,a0BRB00000ynn5d2AA,,,,,2025-10-01,,
株式会社博進コスモプラザ_2025/11,a04RB00000kUAPlYAO,2025/11,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/11,,a0BRB00000ynn5d2AA,,,,,2025-11-01,,
株式会社博進コスモプラザ_2025/12,a04RB00000kUAPlYAO,2025/12,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2025/12,,a0BRB00000ynn5d2AA,,,,,2025-12-01,,
株式会社博進コスモプラザ_2026/01,a04RB00000kUAPlYAO,2026/01,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2026/01,,a0BRB00000ynn5d2AA,,,,,2026-01-01,,
株式会社博進コスモプラザ_2026/02,a04RB00000kUAPlYAO,2026/02,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2026/02,,a0BRB00000ynn5d2AA,,,,,2026-02-01,,
株式会社博進コスモプラザ_2026/03,a04RB00000kUAPlYAO,2026/03,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2026/03,,a0BRB00000ynn5d2AA,,,,,2026-03-01,,
株式会社博進コスモプラザ_2026/04,a04RB00000kUAPlYAO,2026/04,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2026/04,,a0BRB00000ynn5d2AA,,,,,2026-04-01,,
株式会社博進コスモプラザ_2026/05,a04RB00000kUAPlYAO,2026/05,1,送付,11000,001RB00001VTtIXYA1,請求書,BA,2026/05,,a0BRB00000ynn5d2AA,,,,,2026-05-01,,
富士ハウジング神戸支店_2025/01,a04RB00000kUAPmYAO,2025/01,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/01,,a0BRB00000ynn5e2AA,,,,,2025-01-01,,
富士ハウジング神戸支店_2025/02,a04RB00000kUAPmYAO,2025/02,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/02,,a0BRB00000ynn5e2AA,,,,,2025-02-01,,
富士ハウジング神戸支店_2025/03,a04RB00000kUAPmYAO,2025/03,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/03,,a0BRB00000ynn5e2AA,,,,,2025-03-01,,
富士ハウジング神戸支店_2025/04,a04RB00000kUAPmYAO,2025/04,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/04,,a0BRB00000ynn5e2AA,,,,,2025-04-01,,
富士ハウジング神戸支店_2025/05,a04RB00000kUAPmYAO,2025/05,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/05,,a0BRB00000ynn5e2AA,,,,,2025-05-01,,
富士ハウジング神戸支店_2025/06,a04RB00000kUAPmYAO,2025/06,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/06,,a0BRB00000ynn5e2AA,,,,,2025-06-01,,
富士ハウジング神戸支店_2025/07,a04RB00000kUAPmYAO,2025/07,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/07,,a0BRB00000ynn5e2AA,,,,,2025-07-01,,
富士ハウジング神戸支店_2025/08,a04RB00000kUAPmYAO,2025/08,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/08,,a0BRB00000ynn5e2AA,,,,,2025-08-01,,
富士ハウジング神戸支店_2025/10,a04RB00000kUAPmYAO,2025/10,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/10,,a0BRB00000ynn5e2AA,,,,,2025-10-01,,
富士ハウジング神戸支店_2025/11,a04RB00000kUAPmYAO,2025/11,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/11,,a0BRB00000ynn5e2AA,,,,,2025-11-01,,
富士ハウジング神戸支店_2025/12,a04RB00000kUAPmYAO,2025/12,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2025/12,,a0BRB00000ynn5e2AA,,,,,2025-12-01,,
富士ハウジング神戸支店_2026/01,a04RB00000kUAPmYAO,2026/01,1,送付,55000,001RB00001VTtIYYA1,請求書,Pro,2026/01,,a0BRB00000ynn5e2AA,,,,,2026-01-01,,
株式会社香川不動産買取センター_2025/03,a04RB00000kUAPnYAO,2025/03,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/03,,a0BRB00000ynn5f2AA,,,,,2025-03-01,,
株式会社香川不動産買取センター_2025/04,a04RB00000kUAPnYAO,2025/04,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/04,,a0BRB00000ynn5f2AA,,,,,2025-04-01,,
株式会社香川不動産買取センター_2025/05,a04RB00000kUAPnYAO,2025/05,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/05,,a0BRB00000ynn5f2AA,,,,,2025-05-01,,
株式会社香川不動産買取センター_2025/06,a04RB00000kUAPnYAO,2025/06,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/06,,a0BRB00000ynn5f2AA,,,,,2025-06-01,,
株式会社香川不動産買取センター_2025/07,a04RB00000kUAPnYAO,2025/07,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/07,,a0BRB00000ynn5f2AA,,,,,2025-07-01,,
株式会社香川不動産買取センター_2025/08,a04RB00000kUAPnYAO,2025/08,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/08,,a0BRB00000ynn5f2AA,,,,,2025-08-01,,
株式会社香川不動産買取センター_2025/09,a04RB00000kUAPnYAO,2025/09,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/09,,a0BRB00000ynn5f2AA,,,,,2025-09-01,,
株式会社香川不動産買取センター_2025/10,a04RB00000kUAPnYAO,2025/10,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/10,,a0BRB00000ynn5f2AA,,,,,2025-10-01,,
株式会社香川不動産買取センター_2025/11,a04RB00000kUAPnYAO,2025/11,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/11,,a0BRB00000ynn5f2AA,,,,,2025-11-01,,
株式会社香川不動産買取センター_2025/12,a04RB00000kUAPnYAO,2025/12,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2025/12,,a0BRB00000ynn5f2AA,,,,,2025-12-01,,
株式会社香川不動産買取センター_2026/01,a04RB00000kUAPnYAO,2026/01,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2026/01,,a0BRB00000ynn5f2AA,,,,,2026-01-01,,
株式会社香川不動産買取センター_2026/02,a04RB00000kUAPnYAO,2026/02,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2026/02,,a0BRB00000ynn5f2AA,,,,,2026-02-01,,
株式会社香川不動産買取センター_2026/03,a04RB00000kUAPnYAO,2026/03,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2026/03,,a0BRB00000ynn5f2AA,,,,,2026-03-01,,
株式会社香川不動産買取センター_2026/04,a04RB00000kUAPnYAO,2026/04,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2026/04,,a0BRB00000ynn5f2AA,,,,,2026-04-01,,
株式会社香川不動産買取センター_2026/05,a04RB00000kUAPnYAO,2026/05,1,送付,11000,001RB00001VTqaKYAT,請求書,BA,2026/05,,a0BRB00000ynn5f2AA,,,,,2026-05-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/04,a04RB00000kUAPoYAO,2025/04,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/04,,a0BRB00000ynn5g2AA,,,,,2025-04-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/05,a04RB00000kUAPoYAO,2025/05,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/05,,a0BRB00000ynn5g2AA,,,,,2025-05-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/06,a04RB00000kUAPoYAO,2025/06,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/06,,a0BRB00000ynn5g2AA,,,,,2025-06-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/07,a04RB00000kUAPoYAO,2025/07,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/07,,a0BRB00000ynn5g2AA,,,,,2025-07-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/08,a04RB00000kUAPoYAO,2025/08,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/08,,a0BRB00000ynn5g2AA,,,,,2025-08-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/09,a04RB00000kUAPoYAO,2025/09,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/09,,a0BRB00000ynn5g2AA,,,,,2025-09-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/10,a04RB00000kUAPoYAO,2025/10,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/10,,a0BRB00000ynn5g2AA,,,,,2025-10-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/11,a04RB00000kUAPoYAO,2025/11,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/11,,a0BRB00000ynn5g2AA,,,,,2025-11-01,,
リユースせいわ 西和不動産株式会社 栗東店_2025/12,a04RB00000kUAPoYAO,2025/12,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2025/12,,a0BRB00000ynn5g2AA,,,,,2025-12-01,,
リユースせいわ 西和不動産株式会社 栗東店_2026/01,a04RB00000kUAPoYAO,2026/01,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2026/01,,a0BRB00000ynn5g2AA,,,,,2026-01-01,,
リユースせいわ 西和不動産株式会社 栗東店_2026/02,a04RB00000kUAPoYAO,2026/02,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2026/02,,a0BRB00000ynn5g2AA,,,,,2026-02-01,,
リユースせいわ 西和不動産株式会社 栗東店_2026/04,a04RB00000kUAPoYAO,2026/04,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2026/04,,a0BRB00000ynn5g2AA,,,,,2026-04-01,,
リユースせいわ 西和不動産株式会社 栗東店_2026/05,a04RB00000kUAPoYAO,2026/05,1,送付,11000,001RB00001VTtIZYA1,請求書,BA,2026/05,,a0BRB00000ynn5g2AA,,,,,2026-05-01,,
リユースせいわ 西和不動産株式会社 栗東店_2026/06,a04RB00000kUAPoYAO,2026/06,1,未送,11000,001RB00001VTtIZYA1,請求書,BA,2026/06,,a0BRB00000ynn5g2AA,,,,,2026-06-01,,
西和不動産株式会社 イエしが 草津店_2025/04,a04RB00000kUAPpYAO,2025/04,1,送付,11000,001RB00001VTqaNYAT,請求書,BA,2025/04,,a0BRB00000ynn5h2AA,,,,,2025-04-01,,
西和不動産株式会社 イエしが 草津店_2025/05,a04RB00000kUAPpYAO,2025/05,1,送付,11000,001RB00001VTqaNYAT,請求書,BA,2025/05,,a0BRB00000ynn5h2AA,,,,,2025-05-01,,
西和不動産株式会社 イエしが 草津店_2025/06,a04RB00000kUAPpYAO,2025/06,1,送付,11000,001RB00001VTqaNYAT,請求書,BA,2025/06,,a0BRB00000ynn5h2AA,,,,,2025-06-01,,
西和不動産株式会社 イエしが 大津店_2025/03,a04RB00000kUAPqYAO,2025/03,1,,,001RB00001VTqaNYAT,請求書,BA,2025/03,,a0BRB00000ynn5i2AA,,,,,2025-03-01,,
西和不動産株式会社 イエしが 大津店_2025/04,a04RB00000kUAPqYAO,2025/04,1,送付,11000,001RB00001VTqaNYAT,請求書,BA,2025/04,,a0BRB00000ynn5i2AA,,,,,2025-04-01,,
西和不動産株式会社 イエしが 大津店_2025/05,a04RB00000kUAPqYAO,2025/05,1,送付,11000,001RB00001VTqaNYAT,請求書,BA,2025/05,,a0BRB00000ynn5i2AA,,,,,2025-05-01,,
株式会社サンホームズ_2025/04,a04RB00000kUAPrYAO,2025/04,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/04,,a0BRB00000ynn5j2AA,,,,,2025-04-01,,
株式会社サンホームズ_2025/05,a04RB00000kUAPrYAO,2025/05,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/05,,a0BRB00000ynn5j2AA,,,,,2025-05-01,,
株式会社サンホームズ_2025/06,a04RB00000kUAPrYAO,2025/06,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/06,,a0BRB00000ynn5j2AA,,,,,2025-06-01,,
株式会社サンホームズ_2025/07,a04RB00000kUAPrYAO,2025/07,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/07,,a0BRB00000ynn5j2AA,,,,,2025-07-01,,
株式会社サンホームズ_2025/08,a04RB00000kUAPrYAO,2025/08,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/08,,a0BRB00000ynn5j2AA,,,,,2025-08-01,,
株式会社サンホームズ_2025/09,a04RB00000kUAPrYAO,2025/09,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/09,,a0BRB00000ynn5j2AA,,,,,2025-09-01,,
株式会社サンホームズ_2025/10,a04RB00000kUAPrYAO,2025/10,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/10,,a0BRB00000ynn5j2AA,,,,,2025-10-01,,
株式会社サンホームズ_2025/11,a04RB00000kUAPrYAO,2025/11,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/11,,a0BRB00000ynn5j2AA,,,,,2025-11-01,,
株式会社サンホームズ_2025/12,a04RB00000kUAPrYAO,2025/12,1,送付,11000,001RB00001VTtIaYAL,請求書,BA,2025/12,,a0BRB00000ynn5j2AA,,,,,2025-12-01,,
有限会社山陽不動産_2025/04,a04RB00000kUAPsYAO,2025/04,1,送付,11000,001RB00001VTqYxYAL,請求書,BA,2025/04,,a0BRB00000ynn5k2AA,,,,,2025-04-01,,
株式会社Machidaホールディングス_2025/04,a04RB00000kUAPtYAO,2025/04,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/04,,a0BRB00000ynn5l2AA,,,,,2025-04-01,,
株式会社Machidaホールディングス_2025/05,a04RB00000kUAPtYAO,2025/05,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/05,,a0BRB00000ynn5l2AA,,,,,2025-05-01,,
株式会社Machidaホールディングス_2025/06,a04RB00000kUAPtYAO,2025/06,1,入金,11000,001RB00001VTtIbYAL,請求書,BA,2025/06,,a0BRB00000ynn5l2AA,,,,,2025-06-01,,
株式会社Machidaホールディングス_2025/07,a04RB00000kUAPtYAO,2025/07,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/07,,a0BRB00000ynn5l2AA,,,,,2025-07-01,,
株式会社Machidaホールディングス_2025/08,a04RB00000kUAPtYAO,2025/08,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/08,,a0BRB00000ynn5l2AA,,,,,2025-08-01,,
株式会社Machidaホールディングス_2025/09,a04RB00000kUAPtYAO,2025/09,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/09,,a0BRB00000ynn5l2AA,,,,,2025-09-01,,
株式会社Machidaホールディングス_2025/10,a04RB00000kUAPtYAO,2025/10,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/10,,a0BRB00000ynn5l2AA,,,,,2025-10-01,,
株式会社Machidaホールディングス_2025/11,a04RB00000kUAPtYAO,2025/11,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/11,,a0BRB00000ynn5l2AA,,,,,2025-11-01,,
株式会社Machidaホールディングス_2025/12,a04RB00000kUAPtYAO,2025/12,1,送付,11000,001RB00001VTtIbYAL,請求書,BA,2025/12,,a0BRB00000ynn5l2AA,,,,,2025-12-01,,
